time_identifier,time_period,geographic_level,country_name,country_code,SUBLEVNO,SUBJ,ASIZE,PRIOR_BAND,GRADE,COUNT,grade_concat
Academic year,201819,National,England,E92000001,253,10002,0.5,2-<3,D,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,2-<3,P,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,2-<3,U,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,3-<4,M,24,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,3-<4,P,45,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,3-<4,U,79,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,4-<5,D,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,4-<5,M,50,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,4-<5,P,49,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,4-<5,U,30,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,5-<6,D,8,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,5-<6,M,22,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,5-<6,P,10,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,5-<6,U,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,6-<7,*,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,6-<7,D,7,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,6-<7,M,7,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,0.5,6-<7,U,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,2-<3,D,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,2-<3,P,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,2-<3,U,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,3-<4,*,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,3-<4,D,23,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,3-<4,M,99,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,3-<4,P,62,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,3-<4,U,10,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,4-<5,*,8,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,4-<5,D,125,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,4-<5,M,231,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,4-<5,P,55,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,4-<5,U,14,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,5-<6,*,25,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,5-<6,D,121,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,5-<6,M,82,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,5-<6,P,6,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,6-<7,*,25,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,6-<7,D,31,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,6-<7,M,8,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,7-<8,*,6,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,7-<8,D,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,10002,1,7-<8,M,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,1-<2,D,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,2-<3,B,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,2-<3,C,5,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,2-<3,D,11,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,2-<3,E,13,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,2-<3,U,16,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,3-<4,A,6,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,3-<4,B,22,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,3-<4,C,50,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,3-<4,D,60,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,3-<4,E,85,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,3-<4,U,55,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,4-<5,A,15,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,4-<5,B,60,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,4-<5,C,134,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,4-<5,D,161,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,4-<5,E,99,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,4-<5,U,61,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,5-<6,A,45,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,5-<6,B,64,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,5-<6,C,73,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,5-<6,D,39,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,5-<6,E,20,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,5-<6,U,9,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,6-<7,A,30,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,6-<7,B,30,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,6-<7,C,13,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,6-<7,D,11,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,6-<7,U,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,7-<8,A,9,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,7-<8,B,5,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,7-<8,C,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,0.5,8-<9,A,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,<1,A,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,1-<2,D,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,1-<2,E,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,2-<3,B,3,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,2-<3,C,5,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,2-<3,D,10,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,2-<3,E,12,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,2-<3,U,8,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,3-<4,*,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,3-<4,A,7,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,3-<4,B,40,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,3-<4,C,150,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,3-<4,D,193,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,3-<4,E,117,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,3-<4,U,33,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,4-<5,*,24,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,4-<5,A,79,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,4-<5,B,315,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,4-<5,C,579,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,4-<5,D,440,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,4-<5,E,142,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,4-<5,U,28,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,5-<6,*,71,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,5-<6,A,145,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,5-<6,B,360,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,5-<6,C,326,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,5-<6,D,131,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,5-<6,E,19,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,5-<6,U,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,6-<7,*,42,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,6-<7,A,76,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,6-<7,B,85,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,6-<7,C,44,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,6-<7,D,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,6-<7,E,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,7-<8,*,10,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,7-<8,A,12,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,7-<8,B,12,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,7-<8,C,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,14710,1,8-<9,*,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,1-<2,B,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,1-<2,U,3,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,2-<3,B,3,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,2-<3,C,21,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,2-<3,D,23,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,2-<3,E,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,2-<3,U,33,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,3-<4,A,7,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,3-<4,B,47,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,3-<4,C,144,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,3-<4,D,130,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,3-<4,E,13,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,3-<4,U,162,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,4-<5,A,30,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,4-<5,B,174,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,4-<5,C,352,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,4-<5,D,224,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,4-<5,E,23,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,4-<5,U,161,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,5-<6,*,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,5-<6,A,77,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,5-<6,B,283,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,5-<6,C,316,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,5-<6,D,96,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,5-<6,E,8,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,5-<6,U,58,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,6-<7,*,12,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,6-<7,A,152,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,6-<7,B,189,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,6-<7,C,110,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,6-<7,D,18,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,6-<7,E,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,6-<7,U,14,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,7-<8,*,21,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,7-<8,A,93,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,7-<8,B,72,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,7-<8,C,22,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,7-<8,D,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,7-<8,U,5,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,8-<9,*,21,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,8-<9,A,28,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,8-<9,B,6,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,0.5,8-<9,C,3,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,2-<3,B,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,2-<3,C,7,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,2-<3,D,8,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,2-<3,U,3,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,3-<4,A,11,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,3-<4,B,93,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,3-<4,C,245,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,3-<4,D,120,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,3-<4,E,7,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,3-<4,U,33,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,4-<5,A,74,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,4-<5,B,352,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,4-<5,C,468,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,4-<5,D,121,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,4-<5,E,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,4-<5,U,33,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,5-<6,*,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,5-<6,A,129,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,5-<6,B,314,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,5-<6,C,126,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,5-<6,D,13,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,5-<6,U,11,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,6-<7,*,9,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,6-<7,A,81,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,6-<7,B,67,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,6-<7,C,13,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,6-<7,D,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,6-<7,U,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,7-<8,*,6,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,7-<8,A,26,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,7-<8,B,13,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,7-<8,C,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,8-<9,*,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,8-<9,A,7,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20135,1,8-<9,B,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20530,1,3-<4,M,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20530,1,4-<5,M,7,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20530,1,4-<5,P,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20530,1,5-<6,M,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20530,1,5-<6,P,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20530,1,6-<7,D,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20530,1,6-<7,M,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,2-<3,U,3,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,3-<4,M,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,3-<4,P,15,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,3-<4,U,12,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,4-<5,M,16,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,4-<5,P,14,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,4-<5,U,7,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,5-<6,D,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,5-<6,M,21,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,5-<6,P,5,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,5-<6,U,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,6-<7,D,3,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,6-<7,M,10,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,6-<7,P,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,7-<8,D,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,7-<8,M,3,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,8-<9,D,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,0.5,8-<9,M,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,2-<3,M,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,2-<3,P,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,2-<3,U,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,3-<4,D,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,3-<4,M,36,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,3-<4,P,49,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,3-<4,U,22,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,4-<5,D,13,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,4-<5,M,114,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,4-<5,P,48,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,4-<5,U,14,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,5-<6,*,2,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,5-<6,D,34,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,5-<6,M,101,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,5-<6,P,14,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,5-<6,U,8,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,6-<7,*,3,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,6-<7,D,33,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,6-<7,M,31,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,6-<7,U,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,7-<8,*,8,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,7-<8,D,14,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,7-<8,M,6,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,8-<9,*,4,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20570,1,8-<9,D,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20660,0.5,2-<3,U,7,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20660,0.5,3-<4,M,3,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20660,0.5,3-<4,P,27,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20660,0.5,3-<4,U,123,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20660,0.5,4-<5,M,1,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20660,0.5,4-<5,P,77,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20660,0.5,4-<5,U,180,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20660,0.5,5-<6,M,6,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20660,0.5,5-<6,P,45,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20660,0.5,5-<6,U,32,U_E_D_C_B_A_*_P_M_*A
Academic year,201819,National,England,E92000001,253,20660,0.5,6-<7,M,7,U_E_D_C_B_A_*_P_M_*A
